name,R_N,R_Lambda,Lam_min,Lam_max,R_M,R_P,M_S_1,M_S_2,M_S_3,M_S_4,M_S_5,M_S_6,M_S_7,M_S_8,M_S_9,M_S_10,M_S_11,M_S_12,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_9,P_S_10,P_S_11,P_S_12,M_U_1,M_U_2,M_U_3,M_U_4,M_U_5,M_U_6,M_U_7,M_U_8,M_U_9,M_U_10,M_U_11,M_U_12,P_U_1,P_U_2,P_U_3,P_U_4,P_U_5,P_U_6,P_U_7,P_U_8,P_U_9,P_U_10,P_U_11,P_U_12
patient271_0,0.09278350515463918,0.09350399766065128,-1.0,1.039371455368275,0.10228149135498457,18.84955592153876,0.01032361270493396,0.013703669860495805,0.014120913895413341,0.010998438053214656,0.011740672495790515,0.013588126560756782,0.010477033320899115,0.008790968403050397,0.011968419330009765,0.011908590198295543,0.01030322977232889,0.010962133944117816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029739923242478903,0.017766927340612207,0.008955357960937464,0.017931036805454013,0.013776541909640748,0.0036932426133602,0.009705791873973,0.011938586116407109,0.008608663039635922,0.011869326587847666,0.008330689410114372,0.012406923461763478,0.3490658503988659,0.0,0.34906585039886584,0.0,0.34906585039886584,0.3490658503988659,0.3490658503988659,0.3490658503988659,0.0,0.0,0.0,0.0
patient271_1,0.16494845360824742,0.16561303325508706,-1.0,1.003917848847094,0.15709926156920992,0.0,0.014808638900936017,0.014711112296589411,0.013259259170851087,0.012298992503005587,0.010333473659484073,0.012512644699234595,0.012230411890785386,0.012723476637037897,0.010426570474759719,0.00879957509759707,0.009052865821525221,0.011417748498649086,0.03878509448876287,0.038785094488762877,0.0,0.0,0.0,0.03878509448876289,0.0,0.0,0.0,0.0,0.0,0.038785094488762877,0.008417803014184004,0.006878426749470589,0.01083483578828949,0.016425317418043803,0.017666877401712588,0.014255226638823455,0.01094057059482926,0.011011211351737216,0.00894563140335185,0.005642946550201249,0.011188226535383705,0.012318677240747705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient271_2,0.1941747572815534,0.19481774001348812,-1.0,1.0027913616513981,0.19351754704707497,0.0,0.013029413842955091,0.012081944890920616,0.014986531197039273,0.013723268263441543,0.012389369928974409,0.011489233634180229,0.012280763199452841,0.010137815127015911,0.00957046103460004,0.010881533820271188,0.010100556470584294,0.013288390308190278,0.0,0.0,0.03785051389867221,0.0,0.03785051389867221,0.0,0.0,0.0,0.0,0.0,0.03785051389867221,0.03785051389867221,0.015468255535153552,0.01680933570102128,0.014272914763439176,0.013982259511051653,0.01186906464810771,0.009363663285180913,0.00923958076720861,0.01055611429015196,0.011080556864828802,0.011039882933979738,0.007209380742913442,0.012464106655012347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient271_3,0.28,0.2807433094619297,-1.0,1.005672828088036,0.2636806723251881,0.0,0.013509181351272388,0.012877933522353564,0.012125849172062754,0.015429541956308353,0.014520453991409122,0.010526769465656147,0.011941679924592191,0.01107896757514268,0.011182332176407128,0.011445059213685634,0.00856996458687777,0.012699509910972396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00962371451488663,0.015437575972346526,0.0146909360144201,0.012719590160360946,0.010456755938533817,0.011542543960365888,0.012552574405649265,0.009122910920084827,0.008400915605092905,0.010977970139965288,0.00763429468269402,0.011198181296660753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient271_4,0.24,0.2405869497856386,-1.0,1.005210218353869,0.22418296753153896,0.0,0.012899337218232072,0.015004341773473711,0.010124516153904759,0.012438643214988878,0.01381629073186808,0.011459310804921437,0.013054482498763249,0.011066890643849662,0.010805774874049523,0.013313803095701904,0.008548955184814695,0.011349238392725301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015801048897561818,0.015828726933195075,0.01046592538326298,0.010299744810014529,0.009355676585665593,0.012206712660488693,0.01171454935631483,0.010200180721253692,0.009833030849090834,0.007617513119566747,0.009177002299359903,0.009158983648499876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient271_5,0.13402061855670103,0.1346929303831534,-1.0,1.0106851144905653,0.13177096161546467,21.991148575128552,0.009001815652040644,0.012227868551415435,0.016593697335929646,0.013494980733173987,0.010568875871273996,0.013813445557739456,0.013132818961111091,0.007966833951326155,0.012862590655937832,0.012465808074611864,0.011920843814477796,0.013174257879086649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028640193441328596,0.026171180651329527,0.006857165875642271,0.01540938893002411,0.010446163464956458,0.0050382420262795645,0.009180865821723802,0.008942244525504295,0.007206677980433274,0.009752664615585428,0.007599058098049121,0.009133640286646472,0.0,0.24166097335306097,0.0,0.241660973353061,0.0,0.0,0.241660973353061,0.241660973353061,0.0,0.24166097335306094,0.24166097335306105,0.24166097335306097
patient271_6,0.3,0.3008228211261896,-1.0,1.0046901900769964,0.2875026781645691,0.0,0.014115009357531488,0.01621597403500948,0.015034918092610016,0.009441595789698321,0.012140660211532695,0.009862318807679559,0.00858629327718956,0.01271259383995249,0.011297017589885591,0.010763329146358297,0.01252707588707323,0.008884914388905141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009089828549464989,0.009913184937496959,0.01313093318696887,0.01331489403656942,0.01544154863363596,0.015214131101162511,0.015307398067537992,0.010858121811785297,0.008736572123654938,0.006872059628759769,0.008758901796222369,0.006666237768582478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient271_7,0.24,0.2407112757364513,-1.0,1.0042092923098433,0.2328675253416021,0.0,0.011766974283181684,0.012969674516110115,0.01635123901833849,0.010443322688067948,0.01107479273288233,0.012162822197748765,0.010746555752215859,0.01327169166083341,0.010718212202213513,0.006928299263704128,0.010608042071592057,0.012815499753174983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015620811651947975,0.015659203517654884,0.013701724311705998,0.013233595245463976,0.013699754021908804,0.014228398600312511,0.011605290920396165,0.007352904348596964,0.009150433674311459,0.007090303791839518,0.007140281924586186,0.005956371399559163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient271_8,0.22,0.22093991755187992,-1.0,1.0028982470671512,0.20892942163381237,0.0,0.015497605101466578,0.01374745681781771,0.014084348825344085,0.010755281127058015,0.010630403748401216,0.012774694960984653,0.011938110311313416,0.011656718695556715,0.011030316755511577,0.008392031333514623,0.009948797711464308,0.01126461051715539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013887595351824296,0.013429162207283157,0.01273605445427905,0.011944815409393765,0.01110679285798165,0.013050654889549308,0.011870846150055557,0.009017536003237939,0.010626922978941692,0.0075426075741825286,0.009402388838264268,0.008090020740937868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
patient271_9,0.18,0.18051767964453752,-1.0,1.0053974377772075,0.17923374705322623,0.0,0.01617974395698197,0.017302005203741817,0.012447536097330668,0.014278296055329655,0.011630036132744524,0.010425662397589472,0.011449827185140798,0.00983043256355419,0.011583825371530413,0.012504118651236462,0.009558205405032418,0.01135113135975766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01255143473106988,0.012858779556052824,0.011740302039111385,0.012580264191252877,0.014949778565881552,0.019531183441174462,0.016388087000564485,0.008456902895491971,0.010402523556201092,0.0088845379276438,0.009886111277591996,0.009540497981611626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
